33
54
61
44
41
35
59
37
30
24
39
43
21
28
22
26
34
27
47
29
32
62
36
52
55
25
56
45
42
18
31
20
16
66
60
53
51
69
38
58
40
14
50
48
81
80
46
57
70
15
19
63
49
67
77
17
23
79
91
78
